"Time","Schultz Method","Parris Method"
2025-11-06 09:08:00,24.5,25.5
2025-11-06 09:10:00,25.5,23.5
2025-11-06 09:12:00,24.5,23.5
2025-11-06 09:14:00,25.5,25.5
2025-11-06 09:16:00,25.5,24.5
2025-11-06 09:18:00,23.5,25.5
2025-11-06 09:20:00,24.5,25.5
2025-11-06 09:22:00,23.5,24.5
2025-11-06 09:24:00,24.5,24.5
2025-11-06 09:26:00,25.5,22.5
2025-11-06 09:28:00,24.5,22.5
2025-11-06 09:30:00,24.5,24.5
2025-11-06 09:32:00,24.5,24.5
2025-11-06 09:34:00,22.5,23.5
2025-11-06 09:36:00,23.5,25.5
2025-11-06 09:38:00,23.5,24.5
2025-11-06 09:40:00,24.5,23.5
2025-11-06 09:42:00,25.5,24.5
2025-11-06 09:44:00,24.5,23.5
2025-11-06 09:46:00,25.5,24.5
2025-11-06 09:48:00,24.5,25.5
2025-11-06 09:50:00,22.5,25.5
2025-11-06 09:52:00,23.5,24.5
2025-11-06 09:54:00,23.5,25.5
